"subject","item","frequency","length","logrt","rt"
"20",2,190,5,6.63091231475582,758.173548132347
"20",3,216,9,6.54374869891625,694.88662232811
"20",4,118,6,6.7875987920756,886.78165614063
"20",5,204,9,6.52126660147818,679.438418269887
"20",6,201,7,6.44570615181203,629.991389487508
"20",7,153,10,6.56795557766669,711.912903700873
"20",8,207,8,6.50379363638248,667.669730852929
"20",9,114,10,6.90250248295315,994.760975780018
"20",10,199,7,6.51008339073536,671.882444026104
"20",11,149,10,6.81833740230415,914.463360809759
"20",12,106,11,6.77174282290343,872.831760359903
"20",13,270,6,6.27934786781837,533.440676538876
"20",14,226,8,6.32548355719394,558.62787689282
"20",15,256,9,6.33598414022965,564.524701163656
"20",16,187,9,6.61247778404652,744.325012384079
"20",17,227,8,6.36183892580662,579.310686853524
"20",18,222,2,6.4066549198527,605.863625219988
"20",19,338,5,6.03274056968365,416.855887975729
"20",20,144,9,6.63258276933932,759.441101010917
"20",21,258,9,6.36346722041295,580.254743713081
"20",22,315,6,6.21405553560925,499.723794910887
"20",23,203,7,6.71185819578924,822.096837906255
"20",24,183,11,6.60518398576195,738.915806693743
"20",25,125,10,7.04101615785445,1142.54802609524
"20",26,230,7,6.43236106854967,621.639951202666
"20",27,229,8,6.56046493391221,706.600140604344
"20",28,332,7,6.04771676111265,423.145783329795
"20",29,219,10,6.44957445073597,632.433104097788
"20",30,220,6,6.32699745155103,559.474220959471
"20",31,165,8,6.59588838148431,732.078963285546
"20",32,187,9,6.49239106625091,660.09982015986
"20",33,159,9,6.67306249148741,790.813760190719
"20",34,190,5,6.54690644933778,697.084368994195
"20",35,136,7,6.57268907767111,715.290731600908
"20",36,301,6,6.01331618865428,408.836854885049
"20",37,235,6,6.26665997394389,526.715194173463
"20",38,197,5,6.41661800956877,611.930068954235
"20",39,310,4,5.90830977385571,368.083485001067
"20",40,200,8,6.47892906788659,651.273103385673
"20",41,194,8,6.72776148350237,835.275393878279
"20",42,241,8,6.37774725780043,588.600248389875
"20",43,184,9,6.63928785833689,764.550330960564
"20",44,230,6,6.28291468948302,535.346761612728
"20",45,267,6,6.23194812281116,508.74561767403
"20",46,149,7,6.61453282020834,745.856199984742
"20",47,247,7,6.34747079567257,571.046587515877
"20",48,156,10,6.69926567879375,811.809477324269
"20",49,196,6,6.5115670148089,672.880004814265
"20",50,206,10,6.49812743995535,663.897280824021
"20",51,189,8,6.41053312290427,608.217849509342
"20",52,278,8,6.05831468329611,427.654096594146
"20",53,102,9,6.96726459778097,1061.31565112051
"20",54,183,9,6.59620602078705,732.311537272355
"20",55,211,8,6.20070523817509,493.096669093632
"20",56,227,9,6.56680789283595,711.096320740058
"20",57,173,9,6.55263693431006,701.090467977303
"20",58,221,9,6.50199391948034,666.469194989653
"20",59,335,3,6.04835176269466,423.414566901592
"20",60,149,6,6.62537711003768,753.988495578178
"20",61,220,7,6.63687344357258,762.706615995393
"20",62,225,9,6.41620482484519,611.677281025496
"20",63,172,8,6.73543993208954,841.713699512958
"20",64,156,10,6.71081362091667,821.238544560431
"20",65,211,6,6.30630600193391,548.016832070765
"20",66,105,8,6.80766720104687,904.757725334062
"20",67,217,9,6.6740544605505,791.598612185582
"20",68,145,9,6.74099434259026,846.401931052143
"20",69,161,9,6.63532144727344,761.523816237879
"20",70,144,8,6.62551313481527,754.091063671342
"20",71,248,6,6.28312527986076,535.459512361175
"20",72,178,6,6.58819794454945,726.470549405114
"20",73,229,11,6.33708162381326,565.144597856728
"20",74,186,4,6.32638342367638,559.130793640419
"20",75,195,6,6.63129303984381,758.462258779372
"20",76,182,9,6.68433252045886,799.776665412507
"20",77,214,10,6.43682710841259,624.422428708022
"20",78,162,7,6.63799521185461,763.562676146507
"20",79,220,6,6.42738563998357,618.554707600766
"20",80,244,6,6.50203667529604,666.497691032907
"20",81,136,10,6.81579824709852,912.144341827311
"20",82,208,9,6.3436278290608,568.856285869937
"20",83,185,7,6.54274304874903,694.188160743033
"20",84,196,7,6.47660603097157,649.761927862597
"20",85,256,6,6.17865225093888,482.341442860026
"20",86,217,10,6.56443820369447,709.413238488724
"20",87,187,6,6.52109540514143,679.322110857619
"20",88,190,7,6.77966737336448,879.776038489294
"20",89,189,10,6.64362321833453,767.872127270151
"20",90,216,11,6.4483240119699,631.642779456741
"20",91,139,9,6.82391038956128,919.573880670748
"20",92,229,7,6.34564222971444,570.003345274747
"20",93,167,8,6.61761246119361,748.156709861382
"20",94,185,11,6.40544625793561,605.131783293057
"20",95,273,7,6.18197038761833,483.944575930039
"20",96,201,5,6.50069340669558,665.603006647511
"20",97,232,5,6.4685610522963,644.555577577731
"20",98,240,4,6.38883364559131,595.162004878285
"20",99,141,5,6.85894743327121,952.364112966494
"20",100,170,8,6.7238201794278,831.989798583225
"21",1,109,8,7.0442865190348,1146.29068739786
"21",2,190,5,6.66832885004443,787.079177463091
"21",3,216,9,6.66755291432793,786.46869149715
"21",4,118,6,7.01019719446924,1107.87294978025
"21",5,204,9,6.40326615246991,603.81396919364
"21",6,201,7,6.68603680760628,801.140876677834
"21",7,153,10,6.6328733870953,759.661840153301
"21",8,207,8,6.35994877048971,578.21673387484
"21",9,114,10,7.09131685124978,1201.48894153291
"21",10,199,7,6.55752241234448,704.524010477695
"21",11,149,10,6.95797683720472,1051.50403993592
"21",12,106,11,7.07637676787566,1183.67202111412
"21",13,270,6,5.97873544576552,394.940628403893
"21",14,226,8,6.25150461903667,518.792823278802
"21",15,256,9,6.41958993846697,613.751386682683
"21",16,187,9,6.63992758409866,765.039589982565
"21",17,227,8,6.36200413519918,579.406402326536
"21",18,222,2,6.50216169717113,666.581023033032
"21",19,338,5,5.72815524570035,307.401664451273
"21",20,144,9,6.84270734155663,937.022543852353
"21",21,258,9,6.32789898351724,559.97883228138
"21",22,315,6,5.96018974944732,387.683680022997
"21",23,203,7,6.47658866635229,649.750645092061
"21",24,183,11,6.45714478734758,637.239003767091
"21",25,125,10,6.90472159263999,996.970910634493
"21",26,230,7,6.26893176225002,527.913139816482
"21",27,229,8,6.2625430036202,524.5511809956
"21",28,332,7,5.64753758828356,283.592284377174
"21",29,219,10,6.23235032001571,508.950274892803
"21",30,220,6,6.47504713480184,648.749805583762
"21",31,165,8,6.66446605433337,784.044715917793
"21",32,187,9,6.62476223963947,753.52503287101
"21",33,159,9,6.71344293486417,823.400679740335
"21",34,190,5,6.59434861517784,730.952600154744
"21",35,136,7,6.75076230127912,854.710060824489
"21",36,301,6,6.23293606996029,509.24847981635
"21",37,235,6,6.33667057964314,564.912346200622
"21",38,197,5,6.45580918897486,636.38847649848
"21",39,310,4,5.77308834010387,321.529192376282
"21",40,200,8,6.5782913976734,719.309265219173
"21",41,194,8,6.55833229830722,705.094825700613
"21",42,241,8,6.27125485394168,529.14095605818
"21",43,184,9,6.9223887647103,1014.74107936313
"21",44,230,6,6.46282211723611,640.867109039456
"21",45,267,6,6.12787576678194,458.461246964487
"21",46,149,7,6.67538683226219,792.654018724251
"21",47,247,7,5.93495498861373,378.022980450305
"21",48,156,10,6.93438556733676,1026.98804312783
"21",49,196,6,6.35618000059779,576.041669290651
"21",50,206,10,6.3730214983237,585.825227393427
"21",51,189,8,6.66934959063729,787.882991302244
"21",52,278,8,5.89501008627841,363.220499423505
"21",53,102,9,6.86895900013531,961.946658068687
"21",54,183,9,6.73575390302606,841.97801464294
"21",55,211,8,6.26116337429855,523.82799378544
"21",56,227,9,6.33947653448493,566.499690700638
"21",57,173,9,6.736655195831,842.737225453677
"21",58,221,9,6.58333493874296,722.946295085094
"21",59,335,3,5.78491959353074,325.355878343426
"21",60,149,6,6.75303104435358,856.651379699837
"21",61,220,7,6.16496268416363,475.783388349044
"21",62,225,9,6.37344919336738,586.07583552775
"21",63,172,8,6.7864605320483,885.772842283663
"21",64,156,10,6.81157812150998,908.303089135196
"21",65,211,6,6.4542723473365,635.411199342088
"21",66,105,8,7.00905419982683,1106.6073803415
"21",67,217,9,6.41623354837505,611.694850808472
"21",68,145,9,6.83521623160239,930.029430738901
"21",69,161,9,6.74546519674718,850.194542432798
"21",70,144,8,6.91179225954755,1004.04514014779
"21",71,248,6,6.3028248569339,546.112422701656
"21",72,178,6,6.59786841396734,733.529939428894
"21",73,229,11,6.19423733906167,489.917661417706
"21",74,186,4,6.73231478789907,839.087328865911
"21",75,195,6,6.60804578039227,741.033460681724
"21",76,182,9,6.48342266071499,654.206244768331
"21",77,214,10,6.49967121700443,664.922981732157
"21",78,162,7,6.8140704119326,910.569667537672
"21",79,220,6,6.39736002949552,600.258280142202
"21",80,244,6,6.11325319787233,451.806141737944
"21",81,136,10,6.96702667303053,1061.06316789627
"21",82,208,9,6.23377039680584,509.673536787678
"21",83,185,7,6.55683592879758,704.040532305001
"21",84,196,7,6.55493538825024,702.703745437584
"21",85,256,6,6.40893360765423,607.245773416225
"21",86,217,10,6.41764923105001,612.561429866875
"21",87,187,6,6.53148052393615,686.413711500259
"21",88,190,7,6.48030540970518,652.170094935081
"21",89,189,10,6.63652978024776,762.444546738259
"21",90,216,11,6.70045374200139,812.77453145503
"21",91,139,9,6.96192359953142,1055.6622768558
"21",92,229,7,6.31493190472335,552.764418663951
"21",93,167,8,6.65959632208939,780.2359095445
"21",94,185,11,6.68871464500185,803.289076657951
"21",95,273,7,6.14004653233264,464.075164856806
"21",96,201,5,6.59097663999907,728.491997007992
"21",97,232,5,6.23782634189021,511.744942578243
"21",98,240,4,6.30467698983531,547.124832757179
"21",99,141,5,6.74165661907822,846.962668811664
"21",100,170,8,6.6707344745241,788.97487365221
"22",1,109,8,7.33676734448617,1535.73956375747
"22",2,190,5,6.76733722287964,868.994870841918
"22",3,216,9,6.33701255915725,565.105567687302
"22",4,118,6,7.26801318055443,1433.69912014174
"22",5,204,9,6.51908387972931,677.95701059584
"22",6,201,7,6.69898751108792,811.583689549284
"22",7,153,10,6.82091492771541,916.823453652911
"22",8,207,8,6.63013310042978,757.58299855424
"22",9,114,10,6.9650182337923,1058.93422563686
"22",10,199,7,6.53592230743888,689.469393916012
"22",11,149,10,6.99876039776182,1095.27461171355
"22",12,106,11,7.21683178639811,1362.16658236222
"22",13,270,6,6.08098687616572,437.460701301144
"22",14,226,8,6.27130455622362,529.167256224747
"22",15,256,9,6.20200923472266,493.740084862551
"22",16,187,9,6.66266565243051,782.634390276768
"22",17,227,8,6.30096883928121,545.099768447552
"22",18,222,2,6.25688424077107,521.591252924084
"22",19,338,5,5.57309934660131,263.248735241375
"22",20,144,9,6.91399542690766,1006.25965820983
"22",21,258,9,6.16929176524746,477.847557970668
"22",22,315,6,5.66404536850723,288.312617397757
"22",23,203,7,6.41813291408636,612.857787104927
"22",24,183,11,6.59735678688777,733.154741637066
"22",25,125,10,6.74002547005149,845.58227260079
"22",26,230,7,6.33650357407069,564.818010568364
"22",27,229,8,6.49081117522311,659.057757765803
"22",28,332,7,5.82967241686855,340.247201569912
"22",29,219,10,6.43664511597026,624.308798885374
"22",30,220,6,6.52827936143154,684.21990290667
"22",31,165,8,6.76376630026756,865.897291307808
"22",32,187,9,6.63856914152248,764.001033200653
"22",33,159,9,6.55903971248609,705.593796246373
"22",34,190,5,6.30288859844854,546.147233844088
"22",35,136,7,6.92845491159501,1020.9153559012
"22",36,301,6,5.9293503188367,375.910212690132
"22",37,235,6,6.56413232376991,709.196276404718
"22",38,197,5,6.62177385932376,751.276574792618
"22",39,310,4,5.69519286860601,297.434153765057
"22",40,200,8,6.67686742918299,793.828489067668
"22",41,194,8,6.42995060132236,620.143312996447
"22",42,241,8,6.21093932592126,498.168974611113
"22",43,184,9,6.60199060287954,736.559929216548
"22",44,230,6,6.2465916552444,516.250263787897
"22",45,267,6,6.05508730844541,426.276121335421
"22",46,149,7,7.01369925001938,1111.75958402513
"22",47,247,7,6.31216723260863,551.238316847281
"22",48,156,10,6.59725828659652,733.08252923801
"22",49,196,6,6.6139231506105,745.401612723353
"22",50,206,10,6.36913983298235,583.555657617028
"22",51,189,8,6.66273824967723,782.691209441121
"22",52,278,8,6.19282456389382,489.22600660278
"22",53,102,9,7.14806440964051,1271.64219315586
"22",54,183,9,6.60832134899115,741.237694373113
"22",55,211,8,6.49284728278506,660.401037316907
"22",56,227,9,6.30577997540638,547.728636485472
"22",57,173,9,6.66017288741819,780.685896229117
"22",58,221,9,6.60932398230696,741.981256678309
"22",59,335,3,5.65834840449829,286.674780571562
"22",60,149,6,6.89662397729895,988.930422021387
"22",61,220,7,6.5741953137,716.368940086362
"22",62,225,9,6.3372643841973,565.247893339345
"22",63,172,8,6.64382402843435,768.026339231823
"22",64,156,10,6.71255529065909,822.670117186285
"22",65,211,6,6.52997900772985,685.383823578413
"22",66,105,8,7.16949412583897,1299.18721129882
"22",67,217,9,6.52846310143342,684.345633023385
"22",68,145,9,6.84579197866479,939.917380827719
"22",69,161,9,6.89376573734061,986.107857278399
"22",70,144,8,7.06932645731096,1175.3561150651
"22",71,248,6,6.17428872174941,480.241317206876
"22",72,178,6,6.60980981941472,742.341826288019
"22",73,229,11,6.27900857489589,533.259714594057
"22",74,186,4,6.6282630697594,756.167618925716
"22",75,195,6,6.76785626794622,869.446035419755
"22",76,182,9,6.63212012337951,759.089829917162
"22",77,214,10,6.47580216515221,649.239816339992
"22",78,162,7,6.83334324769982,928.289130871791
"22",79,220,6,6.3863119119462,593.663055596046
"22",80,244,6,6.20609164002993,495.759851954225
"22",81,136,10,6.84835816524294,942.332481669308
"22",82,208,9,6.35069039786413,572.888093227707
"22",83,185,7,6.67883054445928,795.388396539435
"22",84,196,7,6.61670569557963,747.478614566222
"22",85,256,6,6.0773202024414,435.859612770701
"22",86,217,10,6.39936177782204,601.461049569173
"22",87,187,6,6.8282603665003,923.582718700506
"22",88,190,7,6.6507132636086,773.335721093664
"22",89,189,10,6.44245397502481,627.945874106182
"22",90,216,11,6.5555476270886,703.134099688752
"22",91,139,9,6.74133472879927,846.690083635553
"22",92,229,7,6.32618025942936,559.017209792225
"22",93,167,8,6.72248464633547,830.879390333268
"22",94,185,11,6.45134152398236,633.55164769935
"22",95,273,7,6.09682088353651,444.442587013082
"22",96,201,5,6.6718698173583,789.871139309498
"22",97,232,5,6.46783415519684,644.087222241645
"22",98,240,4,6.23148586088825,508.510498294085
"22",99,141,5,6.96154355601721,1055.26115548091
"22",100,170,8,6.66233859183242,782.378463259107
"23",1,109,8,7.12225813010448,1239.24565421043
"23",2,190,5,6.45704653415043,637.176396073376
"23",3,216,9,6.40524297527736,605.008782997898
"23",4,118,6,6.84513395804513,939.299099253681
"23",5,204,9,6.68051494301195,796.729276574546
"23",6,201,7,6.36002155681645,578.25882167865
"23",7,153,10,6.61034213484098,742.737091487257
"23",8,207,8,6.53140341798484,686.360786958463
"23",9,114,10,7.00593160730328,1103.15728583218
"23",10,199,7,6.51181905104782,673.049616333152
"23",11,149,10,6.66409486625646,783.753741873869
"23",12,106,11,6.88504256754589,977.543280441555
"23",13,270,6,6.32635057620954,559.112427911852
"23",14,226,8,6.57335584486314,715.767823030284
"23",15,256,9,6.16253218103109,474.628399503828
"23",16,187,9,6.46409390500206,641.68267449149
"23",17,227,8,6.51676502772383,676.386749926858
"23",18,222,2,6.28691940594966,537.494972220479
"23",19,338,5,6.04968189366024,423.978138457206
"23",20,144,9,6.67252336092226,790.387523230264
"23",21,258,9,6.55356216680865,701.739439841362
"23",22,315,6,6.28668294264512,537.367889408978
"23",23,203,7,6.63262565609101,759.473671671262
"23",24,183,11,6.57698314488161,718.36884215447
"23",25,125,10,6.75580152168081,859.028003595789
"23",26,230,7,6.53863209133859,691.340240629351
"23",27,229,8,6.51700748736908,676.550766301171
"23",28,332,7,5.86800688823086,353.543625614819
"23",29,219,10,6.53076329855851,685.921574674416
"23",30,220,6,6.53543357675484,689.132511396614
"23",31,165,8,6.66726374897077,786.24130487483
"23",32,187,9,6.80490023716974,902.257753651176
"23",33,159,9,6.60794346087489,740.957642374576
"23",34,190,5,6.61114016409182,743.330053981184
"23",35,136,7,6.67673390523633,793.722501030963
"23",36,301,6,6.07341715348759,434.161746947191
"23",37,235,6,6.37333430603384,586.008506705444
"23",38,197,5,6.43495132624185,623.252246096196
"23",39,310,4,6.24639847864016,516.150545946888
"23",40,200,8,6.54420549334504,695.204115174791
"23",41,194,8,6.52658297538123,683.06018575015
"23",42,241,8,6.46885757785304,644.746733119077
"23",43,184,9,6.72670969441824,834.397322190811
"23",44,230,6,6.11744601749286,453.704460266295
"23",45,267,6,6.19350377501309,489.558407218619
"23",46,149,7,6.74761854371362,852.027278822116
"23",47,247,7,6.21120260398236,498.300148839743
"23",48,156,10,6.63351833934491,760.151943795779
"23",49,196,6,6.51688778628089,676.46978728496
"23",50,206,10,6.53054025439426,685.768600930638
"23",51,189,8,6.64630530999979,769.934395062057
"23",52,278,8,6.35465768139644,575.165417133675
"23",53,102,9,6.82210195479943,917.912394096706
"23",54,183,9,6.70093586782822,813.166485526036
"23",55,211,8,6.28964551476825,538.962241062777
"23",56,227,9,6.57996565098833,720.514579860392
"23",57,173,9,6.50183805504888,666.365324242575
"23",58,221,9,6.34978169131865,572.367742526417
"23",59,335,3,5.91385474878709,370.130167856546
"23",60,149,6,6.95126550506539,1044.4706751015
